Record Index,Current,Voltage,Capacity,Temperature,Time
18481,-900.6,3.5202,1980.2595555555556,28.1,2019-11-16 00:36:35
18482,-900.6,3.5202,1980.5097777777778,28.1,2019-11-16 00:36:36
18483,-900.6,3.5202,1980.7602222222222,28.0,2019-11-16 00:36:37
18484,-900.6,3.5202,1981.0106666666666,28.1,2019-11-16 00:36:38
18485,-900.6,3.5199,1981.260888888889,28.1,2019-11-16 00:36:39
18486,-900.6,3.5199,1981.5113333333334,28.1,2019-11-16 00:36:40
18487,-900.6,3.5199,1981.7617777777778,28.1,2019-11-16 00:36:41
18488,-900.6,3.5199,1982.0117777777778,28.1,2019-11-16 00:36:42
18489,-900.6,3.5199,1982.2622222222221,28.1,2019-11-16 00:36:43
18490,-900.6,3.5199,1982.5126666666667,28.1,2019-11-16 00:36:44
18491,-900.6,3.5196,1982.7631111111111,28.1,2019-11-16 00:36:45
18492,-900.6,3.5196,1983.0131111111111,28.1,2019-11-16 00:36:46
18493,-900.6,3.5196,1983.2635555555555,28.1,2019-11-16 00:36:47
18494,-900.6,3.5196,1983.514,28.1,2019-11-16 00:36:48
18495,-900.6,3.5196,1983.7642222222223,28.1,2019-11-16 00:36:49
18496,-900.6,3.5196,1984.0146666666667,28.1,2019-11-16 00:36:50
18497,-900.6,3.5193,1984.264888888889,28.1,2019-11-16 00:36:51
18498,-900.6,3.5193,1984.5153333333333,28.1,2019-11-16 00:36:52
18499,-900.6,3.5193,1984.7655555555555,28.2,2019-11-16 00:36:53
18500,-900.6,3.5193,1985.016,28.1,2019-11-16 00:36:54
18501,-900.6,3.5193,1985.2664444444445,28.2,2019-11-16 00:36:55
18502,-900.6,3.5193,1985.5166666666667,28.1,2019-11-16 00:36:56
18503,-900.6,3.519,1985.7668888888888,28.1,2019-11-16 00:36:57
18504,-900.6,3.519,1986.0173333333332,28.2,2019-11-16 00:36:58
18505,-900.6,3.519,1986.2675555555556,28.1,2019-11-16 00:36:59
18506,-900.6,3.519,1986.518,28.2,2019-11-16 00:37:00
18507,-900.6,3.519,1986.7684444444444,28.1,2019-11-16 00:37:01
18508,-900.6,3.519,1987.0186666666666,28.1,2019-11-16 00:37:02
18509,-900.6,3.519,1987.2691111111112,28.2,2019-11-16 00:37:03
18510,-900.6,3.519,1987.5195555555556,28.1,2019-11-16 00:37:04
18511,-900.6,3.5187,1987.7697777777778,28.1,2019-11-16 00:37:05
18512,-900.6,3.5187,1988.02,28.1,2019-11-16 00:37:06
18513,-900.6,3.5187,1988.2704444444444,28.1,2019-11-16 00:37:07
18514,-900.6,3.5187,1988.520888888889,28.2,2019-11-16 00:37:08
18515,-900.6,3.5187,1988.770888888889,28.1,2019-11-16 00:37:09
18516,-900.6,3.5187,1989.0213333333334,28.1,2019-11-16 00:37:10
18517,-900.6,3.5187,1989.2717777777777,28.1,2019-11-16 00:37:11
18518,-900.6,3.5184,1989.5222222222221,28.1,2019-11-16 00:37:12
18519,-900.6,3.5184,1989.7724444444445,28.1,2019-11-16 00:37:13
18520,-900.6,3.5184,1990.0226666666667,28.1,2019-11-16 00:37:14
18521,-900.6,3.5184,1990.2731111111111,28.1,2019-11-16 00:37:15
18522,-900.6,3.5181,1990.5235555555555,28.1,2019-11-16 00:37:16
18523,-900.6,3.5181,1990.7737777777777,28.1,2019-11-16 00:37:17
18524,-900.6,3.5181,1991.0242222222223,28.1,2019-11-16 00:37:18
18525,-900.6,3.5181,1991.2744444444445,28.1,2019-11-16 00:37:19
18526,-900.6,3.5181,1991.5248888888889,28.1,2019-11-16 00:37:20
18527,-900.6,3.5181,1991.775111111111,28.1,2019-11-16 00:37:21
18528,-900.6,3.5181,1992.0255555555555,28.1,2019-11-16 00:37:22
18529,-900.6,3.5181,1992.2757777777779,28.1,2019-11-16 00:37:23
18530,-900.6,3.5177,1992.5262222222223,28.1,2019-11-16 00:37:24
18531,-900.6,3.5177,1992.7764444444445,28.0,2019-11-16 00:37:25
18532,-900.6,3.5177,1993.0268888888888,28.1,2019-11-16 00:37:26
18533,-900.6,3.5177,1993.2773333333334,28.0,2019-11-16 00:37:27
18534,-900.6,3.5177,1993.5275555555556,28.1,2019-11-16 00:37:28
18535,-900.6,3.5177,1993.7777777777778,28.0,2019-11-16 00:37:29
18536,-900.6,3.5174,1994.0282222222222,28.0,2019-11-16 00:37:30
18537,-900.6,3.5174,1994.2786666666666,28.0,2019-11-16 00:37:31
18538,-900.6,3.5174,1994.5288888888888,28.0,2019-11-16 00:37:32
18539,-900.6,3.5174,1994.7791111111112,28.0,2019-11-16 00:37:33
18540,-900.6,3.5174,1995.0295555555556,28.0,2019-11-16 00:37:34
18541,-900.6,3.5174,1995.28,28.0,2019-11-16 00:37:35
18542,-900.6,3.5171,1995.5302222222222,28.0,2019-11-16 00:37:36
18543,-900.6,3.5171,1995.7804444444444,28.0,2019-11-16 00:37:37
18544,-900.6,3.5171,1996.030888888889,28.0,2019-11-16 00:37:38
18545,-900.6,3.5171,1996.2813333333334,27.9,2019-11-16 00:37:39
18546,-900.6,3.5171,1996.5315555555555,28.0,2019-11-16 00:37:40
18547,-900.6,3.5168,1996.782,28.0,2019-11-16 00:37:41
18548,-900.6,3.5168,1997.0324444444445,27.9,2019-11-16 00:37:42
18549,-900.6,3.5168,1997.2826666666667,27.9,2019-11-16 00:37:43
18550,-900.6,3.5168,1997.532888888889,27.9,2019-11-16 00:37:44
18551,-900.6,3.5168,1997.7833333333333,27.9,2019-11-16 00:37:45
18552,-900.6,3.5168,1998.0335555555555,27.9,2019-11-16 00:37:46
18553,-900.6,3.5168,1998.284,27.9,2019-11-16 00:37:47
18554,-900.6,3.5165,1998.5342222222223,27.9,2019-11-16 00:37:48
18555,-900.6,3.5165,1998.7846666666667,27.9,2019-11-16 00:37:49
18556,-900.6,3.5165,1999.035111111111,27.9,2019-11-16 00:37:50
18557,-900.6,3.5165,1999.2853333333333,27.9,2019-11-16 00:37:51
18558,-900.6,3.5165,1999.5357777777779,27.9,2019-11-16 00:37:52
18559,-900.6,3.5165,1999.786,27.9,2019-11-16 00:37:53
18560,-900.6,3.5162,2000.0362222222222,27.8,2019-11-16 00:37:54
18561,-900.6,3.5162,2000.2864444444444,27.9,2019-11-16 00:37:55
18562,-900.6,3.5162,2000.5368888888888,27.8,2019-11-16 00:37:56
18563,-900.6,3.5162,2000.787111111111,27.8,2019-11-16 00:37:57
18564,-900.6,3.5162,2001.0375555555556,27.9,2019-11-16 00:37:58
18565,-900.6,3.5162,2001.288,27.8,2019-11-16 00:37:59
18566,-900.6,3.5162,2001.5382222222222,27.8,2019-11-16 00:38:00
18567,-900.6,3.5159,2001.7886666666666,27.8,2019-11-16 00:38:01
18568,-900.6,3.5159,2002.0391111111112,27.8,2019-11-16 00:38:02
18569,-900.6,3.5159,2002.2893333333334,27.8,2019-11-16 00:38:03
18570,-900.6,3.5159,2002.5395555555556,27.8,2019-11-16 00:38:04
18571,-900.6,3.5159,2002.79,27.8,2019-11-16 00:38:05
18572,-900.6,3.5159,2003.0404444444443,27.8,2019-11-16 00:38:06
18573,-900.6,3.5159,2003.2906666666668,27.8,2019-11-16 00:38:07
18574,-900.6,3.5156,2003.540888888889,27.8,2019-11-16 00:38:08
18575,-900.6,3.5156,2003.7913333333333,27.8,2019-11-16 00:38:09
18576,-900.6,3.5156,2004.0417777777777,27.8,2019-11-16 00:38:10
18577,-900.6,3.5156,2004.292,27.8,2019-11-16 00:38:11
18578,-900.6,3.5156,2004.5424444444445,27.8,2019-11-16 00:38:12
18579,-900.6,3.5153,2004.792888888889,27.8,2019-11-16 00:38:13
18580,-900.6,3.5153,2005.043111111111,27.8,2019-11-16 00:38:14
18581,-900.6,3.5153,2005.2933333333333,27.8,2019-11-16 00:38:15
18582,-900.6,3.5153,2005.5437777777777,27.8,2019-11-16 00:38:16
18583,-900.6,3.5153,2005.794,27.8,2019-11-16 00:38:17
18584,-900.6,3.5153,2006.0444444444445,27.8,2019-11-16 00:38:18
18585,-900.6,3.5153,2006.2946666666667,27.8,2019-11-16 00:38:19
18586,-900.6,3.515,2006.5448888888889,27.8,2019-11-16 00:38:20
18587,-900.6,3.515,2006.7953333333332,27.8,2019-11-16 00:38:21
18588,-900.6,3.515,2007.0457777777779,27.8,2019-11-16 00:38:22
18589,-900.6,3.515,2007.296,27.8,2019-11-16 00:38:23
18590,-900.6,3.515,2007.5464444444444,27.8,2019-11-16 00:38:24
18591,-900.6,3.515,2007.7968888888888,27.8,2019-11-16 00:38:25
18592,-900.6,3.5146,2008.047111111111,27.8,2019-11-16 00:38:26
18593,-900.6,3.5146,2008.2973333333334,27.8,2019-11-16 00:38:27
18594,-900.6,3.5146,2008.5477777777778,27.8,2019-11-16 00:38:28
18595,-900.6,3.5146,2008.7982222222222,27.8,2019-11-16 00:38:29
18596,-900.6,3.5146,2009.0484444444444,27.8,2019-11-16 00:38:30
18597,-900.6,3.5146,2009.2986666666666,27.8,2019-11-16 00:38:31
18598,-900.6,3.5143,2009.5491111111112,27.8,2019-11-16 00:38:32
18599,-900.6,3.5143,2009.7995555555556,27.8,2019-11-16 00:38:33
18600,-900.6,3.5143,2010.0497777777778,27.9,2019-11-16 00:38:34
18601,-900.6,3.5143,2010.3002222222221,27.8,2019-11-16 00:38:35
18602,-900.6,3.5143,2010.5506666666668,27.8,2019-11-16 00:38:36
18603,-900.6,3.5143,2010.800888888889,27.9,2019-11-16 00:38:37
18604,-900.6,3.514,2011.0511111111111,27.8,2019-11-16 00:38:38
18605,-900.6,3.514,2011.3015555555555,27.9,2019-11-16 00:38:39
18606,-900.6,3.514,2011.552,27.8,2019-11-16 00:38:40
18607,-900.6,3.514,2011.8022222222223,27.9,2019-11-16 00:38:41
18608,-900.6,3.514,2012.0524444444445,27.9,2019-11-16 00:38:42
18609,-900.6,3.514,2012.302888888889,27.9,2019-11-16 00:38:43
18610,-900.6,3.5137,2012.553111111111,27.9,2019-11-16 00:38:44
18611,-900.6,3.514,2012.8035555555555,27.9,2019-11-16 00:38:45
18612,-900.6,3.5137,2013.0537777777777,27.9,2019-11-16 00:38:46
18613,-900.6,3.5137,2013.3042222222223,27.9,2019-11-16 00:38:47
18614,-900.6,3.5137,2013.5546666666667,27.9,2019-11-16 00:38:48
18615,-900.6,3.5137,2013.8048888888889,27.9,2019-11-16 00:38:49
18616,-900.6,3.5137,2014.0553333333332,27.9,2019-11-16 00:38:50
18617,-900.6,3.5137,2014.3055555555557,28.0,2019-11-16 00:38:51
18618,-900.6,3.5134,2014.556,27.9,2019-11-16 00:38:52
18619,-900.6,3.5134,2014.8062222222222,28.0,2019-11-16 00:38:53
18620,-900.6,3.5134,2015.0564444444444,28.0,2019-11-16 00:38:54
18621,-900.6,3.5134,2015.3068888888888,27.9,2019-11-16 00:38:55
18622,-900.6,3.5134,2015.5573333333334,28.0,2019-11-16 00:38:56
18623,-900.6,3.5134,2015.8075555555556,28.0,2019-11-16 00:38:57
18624,-900.6,3.5131,2016.058,28.0,2019-11-16 00:38:58
18625,-900.6,3.5131,2016.3084444444444,28.0,2019-11-16 00:38:59
18626,-900.6,3.5131,2016.5586666666666,28.0,2019-11-16 00:39:00
18627,-900.6,3.5131,2016.808888888889,28.0,2019-11-16 00:39:01
18628,-900.6,3.5131,2017.0593333333334,28.0,2019-11-16 00:39:02
18629,-900.6,3.5131,2017.3097777777778,28.0,2019-11-16 00:39:03
18630,-900.6,3.5131,2017.56,28.0,2019-11-16 00:39:04
18631,-900.6,3.5125,2017.8102222222221,28.0,2019-11-16 00:39:05
18632,-900.6,3.5125,2018.0606666666667,28.1,2019-11-16 00:39:06
18633,-900.6,3.5125,2018.3111111111111,28.1,2019-11-16 00:39:07
18634,-900.6,3.5125,2018.5613333333333,28.1,2019-11-16 00:39:08
18635,-900.6,3.5125,2018.8115555555555,28.1,2019-11-16 00:39:09
18636,-900.6,3.5125,2019.062,28.1,2019-11-16 00:39:10
18637,-900.6,3.5122,2019.3124444444445,28.1,2019-11-16 00:39:11
18638,-900.6,3.5122,2019.5626666666667,28.1,2019-11-16 00:39:12
18639,-900.6,3.5122,2019.813111111111,28.1,2019-11-16 00:39:13
18640,-900.6,3.5122,2020.0633333333333,28.1,2019-11-16 00:39:14
18641,-900.6,3.5122,2020.313777777778,28.1,2019-11-16 00:39:15
18642,-900.6,3.5122,2020.5642222222223,28.1,2019-11-16 00:39:16
18643,-900.6,3.5119,2020.8144444444445,28.1,2019-11-16 00:39:17
18644,-900.6,3.5119,2021.0646666666667,28.2,2019-11-16 00:39:18
18645,-900.6,3.5119,2021.315111111111,28.1,2019-11-16 00:39:19
18646,-900.6,3.5119,2021.5653333333332,28.2,2019-11-16 00:39:20
18647,-900.6,3.5119,2021.8157777777778,28.1,2019-11-16 00:39:21
18648,-900.6,3.5119,2022.0662222222222,28.1,2019-11-16 00:39:22
18649,-900.6,3.5119,2022.3164444444444,28.2,2019-11-16 00:39:23
18650,-900.6,3.5119,2022.5666666666666,28.1,2019-11-16 00:39:24
18651,-900.6,3.5115,2022.8171111111112,28.2,2019-11-16 00:39:25
18652,-900.6,3.5115,2023.0675555555556,28.2,2019-11-16 00:39:26
18653,-900.6,3.5115,2023.318,28.2,2019-11-16 00:39:27
18654,-900.6,3.5115,2023.568,28.2,2019-11-16 00:39:28
18655,-900.6,3.5115,2023.8184444444444,28.2,2019-11-16 00:39:29
18656,-900.6,3.5112,2024.068888888889,28.2,2019-11-16 00:39:30
18657,-900.6,3.5112,2024.3191111111112,28.2,2019-11-16 00:39:31
18658,-900.6,3.5112,2024.5693333333334,28.2,2019-11-16 00:39:32
18659,-900.6,3.5112,2024.8197777777777,28.2,2019-11-16 00:39:33
18660,-900.6,3.5112,2025.0702222222221,28.2,2019-11-16 00:39:34
18661,-900.6,3.5112,2025.3204444444445,28.2,2019-11-16 00:39:35
18662,-900.6,3.5112,2025.570888888889,28.2,2019-11-16 00:39:36
18663,-900.6,3.5109,2025.8213333333333,28.2,2019-11-16 00:39:37
18664,-900.6,3.5109,2026.0715555555555,28.2,2019-11-16 00:39:38
18665,-900.6,3.5109,2026.322,28.2,2019-11-16 00:39:39
18666,-900.6,3.5109,2026.5722222222223,28.2,2019-11-16 00:39:40
18667,-900.6,3.5109,2026.8224444444445,28.1,2019-11-16 00:39:41
18668,-900.6,3.5109,2027.0728888888889,28.2,2019-11-16 00:39:42
18669,-900.6,3.5109,2027.3233333333333,28.2,2019-11-16 00:39:43
18670,-900.6,3.5106,2027.5735555555555,28.1,2019-11-16 00:39:44
18671,-900.6,3.5106,2027.824,28.2,2019-11-16 00:39:45
18672,-900.6,3.5106,2028.0742222222223,28.1,2019-11-16 00:39:46
18673,-900.6,3.5106,2028.3246666666666,28.2,2019-11-16 00:39:47
18674,-900.6,3.5106,2028.5748888888888,28.1,2019-11-16 00:39:48
18675,-900.6,3.5103,2028.8253333333334,28.1,2019-11-16 00:39:49
18676,-900.6,3.5103,2029.0757777777778,28.1,2019-11-16 00:39:50
18677,-900.6,3.5103,2029.3257777777778,28.1,2019-11-16 00:39:51
18678,-900.6,3.5103,2029.5762222222222,28.1,2019-11-16 00:39:52
18679,-900.6,3.5103,2029.8266666666666,28.1,2019-11-16 00:39:53
18680,-900.6,3.5103,2030.0771111111112,28.1,2019-11-16 00:39:54
18681,-900.6,3.51,2030.3271111111112,28.1,2019-11-16 00:39:55
18682,-900.6,3.51,2030.5775555555556,28.1,2019-11-16 00:39:56
18683,-900.6,3.51,2030.828,28.1,2019-11-16 00:39:57
18684,-900.6,3.51,2031.0782222222222,28.1,2019-11-16 00:39:58
18685,-900.6,3.51,2031.3286666666668,28.1,2019-11-16 00:39:59
18686,-900.6,3.51,2031.5791111111112,28.1,2019-11-16 00:40:00
18687,-900.6,3.51,2031.8293333333334,28.1,2019-11-16 00:40:01
18688,-900.6,3.5097,2032.0797777777777,28.1,2019-11-16 00:40:02
18689,-900.6,3.5097,2032.33,28.1,2019-11-16 00:40:03
18690,-900.6,3.5097,2032.5804444444445,28.0,2019-11-16 00:40:04
18691,-900.6,3.5097,2032.8306666666667,28.1,2019-11-16 00:40:05
18692,-900.6,3.5097,2033.081111111111,28.0,2019-11-16 00:40:06
18693,-900.6,3.5097,2033.3313333333333,28.0,2019-11-16 00:40:07
18694,-900.6,3.5097,2033.5817777777777,28.0,2019-11-16 00:40:08
18695,-900.6,3.5094,2033.832,28.0,2019-11-16 00:40:09
18696,-900.6,3.5094,2034.0824444444445,28.0,2019-11-16 00:40:10
18697,-900.6,3.5094,2034.3328888888889,28.0,2019-11-16 00:40:11
18698,-900.6,3.5094,2034.583111111111,28.0,2019-11-16 00:40:12
18699,-900.6,3.5091,2034.8335555555554,28.0,2019-11-16 00:40:13
18700,-900.6,3.5091,2035.084,28.0,2019-11-16 00:40:14
18701,-900.6,3.5091,2035.334,28.0,2019-11-16 00:40:15
18702,-900.6,3.5091,2035.5844444444444,27.9,2019-11-16 00:40:16
18703,-900.6,3.5091,2035.8348888888888,28.0,2019-11-16 00:40:17
18704,-900.6,3.5091,2036.0848888888888,27.9,2019-11-16 00:40:18
18705,-900.6,3.5088,2036.3353333333334,27.9,2019-11-16 00:40:19
18706,-900.6,3.5091,2036.5857777777778,27.9,2019-11-16 00:40:20
18707,-900.6,3.5088,2036.8362222222222,27.9,2019-11-16 00:40:21
18708,-900.6,3.5088,2037.0864444444444,27.9,2019-11-16 00:40:22
18709,-900.6,3.5088,2037.3368888888888,27.9,2019-11-16 00:40:23
18710,-900.6,3.5088,2037.5871111111112,27.9,2019-11-16 00:40:24
18711,-900.6,3.5088,2037.8375555555556,27.9,2019-11-16 00:40:25
18712,-900.6,3.5084,2038.0877777777778,27.9,2019-11-16 00:40:26
18713,-900.6,3.5084,2038.3382222222222,27.9,2019-11-16 00:40:27
18714,-900.6,3.5084,2038.5884444444443,27.9,2019-11-16 00:40:28
18715,-900.6,3.5084,2038.838888888889,27.9,2019-11-16 00:40:29
18716,-900.6,3.5084,2039.0891111111112,27.9,2019-11-16 00:40:30
18717,-900.6,3.5084,2039.3395555555555,27.9,2019-11-16 00:40:31
18718,-900.6,3.5084,2039.5897777777777,27.8,2019-11-16 00:40:32
18719,-900.6,3.5081,2039.840222222222,27.8,2019-11-16 00:40:33
18720,-900.6,3.5081,2040.0906666666667,27.9,2019-11-16 00:40:34
18721,-900.6,3.5081,2040.340888888889,27.8,2019-11-16 00:40:35
18722,-900.6,3.5081,2040.5913333333333,27.8,2019-11-16 00:40:36
18723,-900.6,3.5081,2040.8417777777777,27.8,2019-11-16 00:40:37
18724,-900.6,3.5078,2041.0917777777777,27.8,2019-11-16 00:40:38
18725,-900.6,3.5078,2041.3422222222223,27.8,2019-11-16 00:40:39
18726,-900.6,3.5078,2041.5926666666667,27.8,2019-11-16 00:40:40
18727,-900.6,3.5078,2041.843111111111,27.8,2019-11-16 00:40:41
18728,-900.6,3.5078,2042.093111111111,27.8,2019-11-16 00:40:42
18729,-900.6,3.5078,2042.3435555555557,27.8,2019-11-16 00:40:43
18730,-900.6,3.5078,2042.594,27.8,2019-11-16 00:40:44
18731,-900.6,3.5075,2042.8442222222222,27.8,2019-11-16 00:40:45
18732,-900.6,3.5075,2043.0946666666666,27.8,2019-11-16 00:40:46
18733,-900.6,3.5075,2043.3448888888888,27.8,2019-11-16 00:40:47
18734,-900.6,3.5075,2043.5953333333334,27.8,2019-11-16 00:40:48
18735,-900.6,3.5075,2043.8455555555556,27.8,2019-11-16 00:40:49
18736,-900.6,3.5075,2044.096,27.8,2019-11-16 00:40:50
18737,-900.6,3.5075,2044.3464444444444,27.8,2019-11-16 00:40:51
18738,-900.6,3.5075,2044.5966666666666,27.8,2019-11-16 00:40:52
18739,-900.6,3.5072,2044.846888888889,27.8,2019-11-16 00:40:53
18740,-900.6,3.5072,2045.0973333333334,27.8,2019-11-16 00:40:54
18741,-900.6,3.5072,2045.3475555555556,27.8,2019-11-16 00:40:55
18742,-900.6,3.5072,2045.598,27.8,2019-11-16 00:40:56
18743,-900.6,3.5069,2045.8484444444443,27.8,2019-11-16 00:40:57
18744,-900.6,3.5069,2046.0986666666668,27.8,2019-11-16 00:40:58
18745,-900.6,3.5069,2046.3491111111111,27.8,2019-11-16 00:40:59
18746,-900.6,3.5069,2046.5995555555555,27.8,2019-11-16 00:41:00
18747,-900.6,3.5069,2046.8497777777777,27.8,2019-11-16 00:41:01
18748,-900.6,3.5069,2047.1,27.8,2019-11-16 00:41:02
18749,-900.6,3.5069,2047.3504444444445,27.8,2019-11-16 00:41:03
18750,-900.6,3.5066,2047.600888888889,27.8,2019-11-16 00:41:04
18751,-900.6,3.5066,2047.850888888889,27.8,2019-11-16 00:41:05
18752,-900.6,3.5066,2048.1013333333335,27.8,2019-11-16 00:41:06
18753,-900.6,3.5066,2048.351777777778,27.8,2019-11-16 00:41:07
18754,-900.6,3.5066,2048.6022222222223,27.8,2019-11-16 00:41:08
18755,-900.6,3.5066,2048.8524444444442,27.8,2019-11-16 00:41:09
18756,-900.6,3.5063,2049.1026666666667,27.8,2019-11-16 00:41:10
18757,-900.6,3.5063,2049.353111111111,27.9,2019-11-16 00:41:11
18758,-900.6,3.5063,2049.6035555555554,27.8,2019-11-16 00:41:12
18759,-900.6,3.5063,2049.853777777778,27.8,2019-11-16 00:41:13
18760,-900.6,3.5063,2050.1042222222222,27.9,2019-11-16 00:41:14
18761,-900.6,3.5063,2050.3546666666666,27.9,2019-11-16 00:41:15
18762,-900.6,3.506,2050.6046666666666,27.9,2019-11-16 00:41:16
18763,-900.6,3.506,2050.855111111111,27.8,2019-11-16 00:41:17
18764,-900.6,3.506,2051.1055555555554,27.9,2019-11-16 00:41:18
18765,-900.6,3.506,2051.355777777778,27.9,2019-11-16 00:41:19
18766,-900.6,3.506,2051.606222222222,27.9,2019-11-16 00:41:20
18767,-900.6,3.5057,2051.8564444444446,27.9,2019-11-16 00:41:21
18768,-900.6,3.5057,2052.106888888889,27.9,2019-11-16 00:41:22
18769,-900.6,3.5057,2052.3573333333334,27.9,2019-11-16 00:41:23
18770,-900.6,3.5057,2052.6075555555553,27.9,2019-11-16 00:41:24
18771,-900.6,3.5057,2052.858,27.9,2019-11-16 00:41:25
18772,-900.6,3.5057,2053.108222222222,27.9,2019-11-16 00:41:26
18773,-900.6,3.5057,2053.3586666666665,27.9,2019-11-16 00:41:27
18774,-900.6,3.5057,2053.608888888889,27.9,2019-11-16 00:41:28
18775,-900.6,3.5053,2053.859111111111,27.9,2019-11-16 00:41:29
18776,-900.6,3.5057,2054.1095555555557,28.0,2019-11-16 00:41:30
18777,-900.6,3.5053,2054.36,27.9,2019-11-16 00:41:31
18778,-900.6,3.5053,2054.610222222222,28.0,2019-11-16 00:41:32
18779,-900.6,3.5053,2054.8604444444445,28.0,2019-11-16 00:41:33
18780,-900.6,3.5053,2055.110888888889,28.0,2019-11-16 00:41:34
18781,-900.6,3.5053,2055.3613333333333,28.0,2019-11-16 00:41:35
18782,-900.6,3.5047,2055.6115555555557,28.0,2019-11-16 00:41:36
18783,-900.6,3.5047,2055.862,28.0,2019-11-16 00:41:37
18784,-900.6,3.5047,2056.1124444444445,28.0,2019-11-16 00:41:38
18785,-900.6,3.5047,2056.362666666667,28.0,2019-11-16 00:41:39
18786,-900.6,3.5047,2056.612888888889,28.0,2019-11-16 00:41:40
18787,-900.6,3.5047,2056.8633333333332,28.0,2019-11-16 00:41:41
18788,-900.6,3.5044,2057.1137777777776,28.0,2019-11-16 00:41:42
18789,-900.6,3.5044,2057.364,28.1,2019-11-16 00:41:43
18790,-900.6,3.5044,2057.614222222222,28.1,2019-11-16 00:41:44
18791,-900.6,3.5044,2057.864666666667,28.1,2019-11-16 00:41:45
18792,-900.6,3.5044,2058.115111111111,28.1,2019-11-16 00:41:46
18793,-900.6,3.5044,2058.365333333333,28.1,2019-11-16 00:41:47
18794,-900.6,3.5041,2058.6157777777776,28.1,2019-11-16 00:41:48
18795,-900.6,3.5041,2058.866,28.1,2019-11-16 00:41:49
18796,-900.6,3.5041,2059.1164444444444,28.1,2019-11-16 00:41:50
18797,-900.6,3.5041,2059.366666666667,28.1,2019-11-16 00:41:51
18798,-900.6,3.5041,2059.617111111111,28.1,2019-11-16 00:41:52
18799,-900.6,3.5041,2059.867333333333,28.1,2019-11-16 00:41:53
18800,-900.6,3.5038,2060.117777777778,28.1,2019-11-16 00:41:54
18801,-900.6,3.5038,2060.368,28.1,2019-11-16 00:41:55
18802,-900.6,3.5038,2060.6182222222224,28.1,2019-11-16 00:41:56
18803,-900.6,3.5038,2060.8686666666667,28.1,2019-11-16 00:41:57
18804,-900.6,3.5038,2061.119111111111,28.2,2019-11-16 00:41:58
18805,-900.6,3.5038,2061.3693333333335,28.1,2019-11-16 00:41:59
18806,-900.6,3.5038,2061.619777777778,28.2,2019-11-16 00:42:00
18807,-900.6,3.5035,2061.8702222222223,28.1,2019-11-16 00:42:01
18808,-900.6,3.5035,2062.1204444444443,28.2,2019-11-16 00:42:02
18809,-900.6,3.5035,2062.3706666666667,28.2,2019-11-16 00:42:03
18810,-900.6,3.5035,2062.621111111111,28.1,2019-11-16 00:42:04
18811,-900.6,3.5035,2062.8715555555555,28.1,2019-11-16 00:42:05
18812,-900.6,3.5032,2063.121777777778,28.1,2019-11-16 00:42:06
18813,-900.6,3.5035,2063.372,28.2,2019-11-16 00:42:07
18814,-900.6,3.5032,2063.622444444444,28.1,2019-11-16 00:42:08
18815,-900.6,3.5032,2063.872888888889,28.2,2019-11-16 00:42:09
18816,-900.6,3.5032,2064.123111111111,28.1,2019-11-16 00:42:10
18817,-900.6,3.5032,2064.3735555555554,28.2,2019-11-16 00:42:11
18818,-900.6,3.5032,2064.624,28.1,2019-11-16 00:42:12
18819,-900.6,3.5029,2064.874222222222,28.1,2019-11-16 00:42:13
18820,-900.6,3.5029,2065.1244444444446,28.1,2019-11-16 00:42:14
18821,-900.6,3.5029,2065.374888888889,28.1,2019-11-16 00:42:15
18822,-900.6,3.5029,2065.625111111111,28.1,2019-11-16 00:42:16
18823,-900.6,3.5029,2065.8755555555554,28.1,2019-11-16 00:42:17
18824,-900.6,3.5029,2066.125777777778,28.2,2019-11-16 00:42:18
18825,-900.6,3.5026,2066.376222222222,28.1,2019-11-16 00:42:19
18826,-900.6,3.5026,2066.6264444444446,28.1,2019-11-16 00:42:20
18827,-900.6,3.5026,2066.876888888889,28.1,2019-11-16 00:42:21
18828,-900.6,3.5026,2067.127111111111,28.1,2019-11-16 00:42:22
18829,-900.6,3.5026,2067.377555555556,28.1,2019-11-16 00:42:23
18830,-900.6,3.5026,2067.628,28.1,2019-11-16 00:42:24
18831,-900.6,3.5022,2067.878222222222,28.1,2019-11-16 00:42:25
18832,-900.6,3.5022,2068.1284444444445,28.1,2019-11-16 00:42:26
18833,-900.6,3.5022,2068.378888888889,28.1,2019-11-16 00:42:27
18834,-900.6,3.5022,2068.6293333333333,28.1,2019-11-16 00:42:28
18835,-900.6,3.5022,2068.8797777777777,28.1,2019-11-16 00:42:29
18836,-900.6,3.5022,2069.1297777777777,28.1,2019-11-16 00:42:30
